user_id,payment_date,location,software_name,is_enterprise_customer,revenue_amount
5xnEfMYAxLJNu8Oo0v8RQQ==,2023-02-04,EMEA,Main App,False,10
ZJ7WX7j5/I/RrF0OM3bfgg==,2023-01-20,APAC,Customer Success,False,10
41HsmG+3vPctml46sDoiUQ==,2022-09-17,EMEA,Customer Success,False,10
DedF1t3wV7bMGCg8ylIGZQ==,2023-05-26,USA,Main App,False,10
hQOUI85Vut+yDPvfG4amew==,2022-11-05,APAC,Main App,True,10
PIOgAeqKZFBZWty08EEZFw==,2023-03-13,USA,Publishing,False,10
f2ywUgv3BPOGCj41+g4YDg==,2022-10-06,APAC,Main App,False,10
jKSOgyMP0Yzld1pVpvyYrg==,2022-10-24,USA,Marketing Automation,False,10
mK9xNChhcuhpUusLfcfjXg==,2022-12-25,APAC,Customer Success,True,10
+gtsWDX2r9CCmndgVAfhCw==,2023-03-02,APAC,Main App,True,10
jCDVqPzWrfCBJ95wrVN5Ew==,2023-05-29,APAC,Customer Success,False,10
DqezK7HAqZ+GovyRuzxD1A==,2022-06-13,USA,Marketing Automation,False,15
feO1bB9D4owi4DM7+Dz81Q==,2023-04-09,USA,Marketing Automation,False,10
ZAmKBJfi/w++FqD+Vj7uUA==,2023-04-28,USA,Marketing Automation,False,10
TeJWwnfliT+gmnsyrFJfsg==,2023-02-10,APAC,Customer Success,False,10
poLbYLIoz0TyJpXkbWNoPg==,2022-11-09,USA,Marketing Automation,True,10
V7J42heW8l19wiBJ8UpRyw==,2023-05-16,USA,Marketing Automation,False,10
3pDNLPmcURZj5qKK2eeqEQ==,2023-03-08,USA,Main App,False,10
zmZPan/KZoyrIR2r/SvLdA==,2022-11-16,USA,Marketing Automation,False,10
yMGfsykdmGsvUQgzVRTCOA==,2022-12-18,USA,Marketing Automation,False,10
rAun+EuzbSdkZn9IatODcg==,2022-08-18,EMEA,Customer Success,False,10
gvoToiTkMAqcgvBi31fyyQ==,2023-04-15,EMEA,Main App,False,10
wOh2UofuWtfvfuZr4t71iQ==,2022-09-26,USA,Main App,False,10
mXgDK8xLoXEU9ohb4XjklQ==,2023-05-17,EMEA,Publishing,True,10
ZP1smTUh/GYV4ukK0UiAgQ==,2022-12-07,USA,Customer Success,False,10
PMEvSe0i0ZjQzaCxpi/gjA==,2023-04-07,APAC,Customer Success,False,10
7OW7e3Q02ngje7VFC02yVg==,2023-04-20,APAC,Main App,False,10
CRH+JXpcNGgnPObfJK9OtQ==,2022-11-15,APAC,Customer Success,False,10
S9/fK/4LvGmQWz9qOlNHJw==,2022-10-15,APAC,Customer Success,False,10
AHSGEwmbrPCrMwMQuPUHcA==,2023-04-11,USA,Customer Success,True,10
NDaiPPMatHN8DWjJS+72PQ==,2023-03-27,APAC,Main App,False,10
P7E5u9fYPy//pTsxddJ8kA==,2023-03-24,APAC,Customer Success,False,10
zSepnWFgLH0tQb1s4mxKZQ==,2022-07-11,USA,Main App,False,10
i6RbvQhIZ9UIj9UCJx4V6Q==,2022-10-30,APAC,Main App,False,10
cqzKl/ewUWvr2gKcIIIYxw==,2023-03-09,APAC,Main App,False,10
S0TSw0AJ4KdmgXzAzX0p5Q==,2022-12-19,USA,Main App,False,10
kiEvq0bupPhM1lyy9vBrEA==,2023-04-13,APAC,Main App,False,10
i9A2ZlKcxmXyztL+S8Qwlg==,2022-06-04,USA,Marketing Automation,True,10
ow79kSCDHEZwy7MYOlJ5VA==,2023-03-09,USA,Main App,False,10
ymEApWLjh3I9oLJnWIBHFA==,2023-05-09,USA,Marketing Automation,False,10
7OHFWvTjb/db/Zz+45JaHg==,2023-04-03,EMEA,Main App,False,10
jtHVkcL0vKpsVuVDQQvJMg==,2023-03-31,EMEA,Customer Success,True,10
AWbRoguGhGC+np0xFvmbmQ==,2022-11-24,APAC,Customer Success,False,10
ddoi+/aDNvOfF8uthdaPTg==,2023-05-18,APAC,Main App,False,10
pFVdTCzbHM4edodyhbhGMA==,2022-12-09,EMEA,Publishing,False,10
yfdv1VnJbYgcZbN2wpi0xw==,2022-09-27,APAC,Customer Success,True,10
dWvFmvH1mrX5ynKDMtIxew==,2022-10-18,USA,Marketing Automation,False,15
XeFJifEO97giUQuU/iPGRw==,2022-07-18,USA,Publishing,True,10
tszqQNq9It4/h6OzRrYkQQ==,2022-07-12,EMEA,Publishing,True,10
ceMTxjebKmk31Ne02lPhkw==,2023-05-15,USA,Marketing Automation,False,10
FJJ//iglVgfjtWHLDuC6gw==,2023-05-14,EMEA,Marketing Automation,False,15
qn61TOwEB0RbKsB+v0D9tw==,2023-01-22,USA,Main App,True,10
CSoFHDIqbFFCMvnJ/j1aLA==,2022-08-26,EMEA,Main App,True,10
MDdoF81bxtw4/p80hnRHvQ==,2023-03-26,EMEA,Publishing,True,10
CUotpXzQOScpFLka8loUMw==,2023-01-27,EMEA,Marketing Automation,False,10
Ai/K9ez+7yflyMhe71qeDg==,2022-12-27,APAC,Main App,True,10
r9AjQVS2nstu5lpVmDlihA==,2022-06-30,USA,Marketing Automation,False,10
wmkhcdjNa5yU27FImjh55A==,2023-03-29,APAC,Main App,False,10
wL0dLvjZS9yaCUXafCnDUw==,2022-08-11,APAC,Marketing Automation,True,10
dgBa9WGkPfw5k5+itQIC9w==,2022-06-06,USA,Main App,False,10
jq4fCcLGeHYv9qtV7BoMMA==,2022-11-19,USA,Marketing Automation,True,15
7SeM1pmnTTTXfhI+x3ldng==,2022-10-22,USA,Marketing Automation,False,10
tlnBctMgf6LL/4sqOWipSw==,2022-11-01,APAC,Customer Success,False,10
/QzJmtcy8G/ANYVScLwDew==,2023-05-24,APAC,Customer Success,True,10
2Tm77AxZ7h7oCNKgCgMpnQ==,2022-06-02,USA,Marketing Automation,False,10
VTL/Az7Sj8IilHudMI+KNA==,2022-10-23,USA,Customer Success,False,10
gTbQXQ3qQYRXffd5RkHejw==,2022-08-14,USA,Main App,False,10
4ZA3nTvkEGH7Upn90Su8KQ==,2022-09-07,APAC,Customer Success,False,10
tMoIvtCZvysiSVDdVweVLQ==,2022-11-13,APAC,Customer Success,True,10
gm8k3Zsh1Aifv7gweRvD0Q==,2022-11-22,EMEA,Publishing,False,10
Ojh4ezU990W861E6DAiaJQ==,2023-04-27,USA,Marketing Automation,True,10
ErQA8t2T4GfYxDx4rOCD3w==,2022-11-24,EMEA,Publishing,False,15
meCxL+CNHL3yTmvUytUUMw==,2022-10-02,APAC,Customer Success,True,10
lUFwTIX7btbdmpIbjw2Hyw==,2023-04-08,EMEA,Main App,False,10
749G6+2QInypyBEARrURcA==,2023-03-06,USA,Marketing Automation,True,10
dGoajvb2oKZTpknB1fZXJg==,2022-07-20,USA,Marketing Automation,True,15
tukg0unLWSV0iifY2PupSg==,2023-02-09,USA,Publishing,False,10
ia0YRKEQjZasEcZtWwZ0CA==,2022-09-27,APAC,Customer Success,False,10
fIQXyBZYqRZ2V0JtmDqqHA==,2023-04-07,USA,Main App,False,15
4psfBK0QZylIHreWcI30Tw==,2023-01-09,APAC,Customer Success,False,10
dl+PSjXBc5RkEeprWFK6Uw==,2023-02-12,USA,Main App,False,15
A8d9MoJiyDBAoAIkqoRTrg==,2023-02-07,APAC,Main App,False,10
gAJrcX6mBNSawulrJqT+lw==,2023-05-01,USA,Main App,False,10
BV0a0ebBbepmatrKMDh5Mg==,2023-05-30,EMEA,Publishing,True,10
2HjdyVgwVggUbrLpfVUHpQ==,2022-12-15,EMEA,Publishing,True,10
5ZxC2yZPT0f1NkB/Q08dvQ==,2023-04-23,APAC,Main App,True,10
q3mMTOSj+f6sjb4kiQV1KA==,2023-04-14,USA,Marketing Automation,True,15
wv1+bUqCGha1pj4rc1PI6A==,2023-05-17,USA,Marketing Automation,False,15
GhuPTNDm9lZ75twIQteEQQ==,2023-01-22,APAC,Main App,False,10
jMW0A0h3HvsLJPI/jE5q+g==,2023-01-23,APAC,Customer Success,True,10
tGySmOCXCOlSxN54HLIwtQ==,2023-04-24,APAC,Customer Success,False,10
BgwoJWPES6oRfvXq4m+E4Q==,2023-05-25,USA,Main App,False,10
v9uJC6CIm0KR00+LpWQUBg==,2023-03-24,USA,Main App,False,10
BcbQ3o06UYg2YT4n53K6dA==,2022-07-24,USA,Marketing Automation,False,10
6JUUUxcYbYbRSBIii6L8tg==,2023-03-18,APAC,Main App,True,10
mucz4m9fUEmRIcKHQFyRYQ==,2022-10-11,APAC,Customer Success,False,10
koYmdeZVQRRTZMF3w5G+xw==,2022-09-20,USA,Marketing Automation,True,10
rEVPKrIAPC53sZwOx9rTYA==,2023-03-31,USA,Main App,False,10
zKE9Jb9wdExQwCmCfSIUaA==,2022-10-25,APAC,Main App,False,10
nkCZYwNjSIvBM9e4zlaMFA==,2022-09-22,USA,Publishing,False,10
jp7DAWqt2rELUkffTsC4HQ==,2022-08-15,USA,Marketing Automation,False,10
XtzYaSFkeiTE1bhzZ9rvhw==,2023-03-22,APAC,Customer Success,False,10
8c0nQ+WArXE8ETdRznrFEQ==,2023-01-15,EMEA,Publishing,True,10
BAjQQByHI0BniUjA2JQsuA==,2023-05-30,USA,Marketing Automation,False,10
W78+opMm5h/zMDc7nVFbfA==,2023-04-02,APAC,Customer Success,False,10
t3ahwMy5eTmSTdGMga0CeQ==,2023-04-23,USA,Marketing Automation,False,10
jDsXTa8+QZcdxAgUVSPHcQ==,2023-03-15,APAC,Customer Success,True,10
BPaI/sxNK825SI8yKsGihA==,2022-10-05,APAC,Customer Success,False,15
/kDwMBszgKD+Qekr7CR3/A==,2023-05-16,APAC,Customer Success,True,10
5nVfUsn6V+Pg46xhkPrj8A==,2023-01-18,APAC,Marketing Automation,False,10
MB+THQNiKJRNMnplTMxxvw==,2022-11-20,APAC,Marketing Automation,False,10
nmlUQvliLdawDvpS730T8w==,2022-11-16,APAC,Customer Success,False,10
xA78Ga5/bG+ITvphei87EA==,2022-08-27,USA,Main App,True,10
p05iSWse0oYW24HudsiFKQ==,2022-11-03,USA,Customer Success,True,10
mKlz+HNBHIP8uYrUYmm8Ow==,2022-06-17,USA,Publishing,False,10
EmuZjED6w6rGtcmgpRjxCw==,2023-01-19,APAC,Customer Success,True,10
OqokFaVREZbWjUJ8aJC51w==,2022-09-21,USA,Publishing,True,10
jpRB62Z/rbaCJLMwh4KIqA==,2022-08-26,APAC,Customer Success,False,10
JJQmUnojYCbnaLpyGqDXMw==,2023-01-17,APAC,Customer Success,False,10
TLKF7FyvEtGhcI/MKI7N/g==,2023-04-27,APAC,Customer Success,False,10
6O3SSHfRDOJaW+ZGo1Dt/w==,2022-06-21,APAC,Main App,True,10
4AdPOf3EXZPCglPjyCQ6+A==,2022-06-30,USA,Marketing Automation,False,15
Mn1OpMzD1NtDgeg8KGXsmQ==,2022-12-07,APAC,Customer Success,False,10
yLemiow5F/SnMNKqfJMW/w==,2022-12-24,APAC,Customer Success,False,10
h8q+UWusFOrtjbTXrdNXjA==,2023-03-05,APAC,Main App,False,10
WBOPRqgTR+AGpgQL8jKJ+A==,2022-09-15,USA,Customer Success,False,15
VKivqI/zo/N/u0pEyMQHmA==,2022-09-08,USA,Marketing Automation,True,10
zFTnOgWNZJIGBABNmQUXIg==,2023-04-27,EMEA,Marketing Automation,False,15
iFt1FXlXqZyASsF7I3kqmQ==,2023-05-14,APAC,Customer Success,True,10
cqzKl/ewUWvr2gKcIIIYxw==,2023-03-15,APAC,Customer Success,False,10
GcPg/rEAl80Mlgagss5UUw==,2023-03-20,APAC,Customer Success,True,10
k7lbgDsUQagj2ZGgy0/KZw==,2023-03-21,EMEA,Main App,False,10
YOhd/3Js5VeAeTsi3ZjiPQ==,2023-05-05,APAC,Main App,True,10
4H+tJWbJIyQ39R5PHIVzLg==,2022-11-16,USA,Main App,False,10
jKCHOBFryFiN0gDCufRFZg==,2023-04-18,APAC,Customer Success,False,10
ZG/Cwd/bej/gEZ7gPaN87g==,2022-10-31,APAC,Main App,False,15
poLbYLIoz0TyJpXkbWNoPg==,2022-10-01,USA,Marketing Automation,True,20
n6dgtkyKnNOiE8+K47sywg==,2022-11-01,EMEA,Publishing,True,10
z200ja17WfC94ZU2znEzBQ==,2022-07-23,APAC,Customer Success,False,15
7HNHhsu4XhIXVTyNcU8I3w==,2022-09-16,USA,Marketing Automation,True,10
tmhI4fi9hqrLk7EB7ZQLaQ==,2022-10-27,EMEA,Customer Success,True,10
OCfp1hkwDprcaRIqSnEQpw==,2023-01-17,APAC,Customer Success,True,10
xXvA5Nsxhdu2KJDzSS3GXQ==,2022-09-09,USA,Customer Success,False,10
t6T1ZKx5LzYg6IqrHPTkeA==,2022-11-21,USA,Customer Success,False,10
CxVbIedXBx6ffm4drnjHZA==,2023-03-19,EMEA,Marketing Automation,False,10
WRquPwmd+bFu0tvIp4yHWw==,2023-04-10,APAC,Main App,False,10
kjJIJUD2RPNjToPEOJUEcw==,2022-09-22,USA,Main App,False,15
TWDA+aUZ8OPMHOtz5cPPXA==,2022-07-10,USA,Marketing Automation,False,15
WTFQMUQz4aotu+kCQVuwwA==,2022-08-30,APAC,Customer Success,False,15
B30Zn3TN6nJ651XfDNMPYQ==,2022-08-31,APAC,Main App,False,10
oJxvEqrTPIdQ9ytookC8Sw==,2023-01-25,USA,Marketing Automation,True,15
ljfuG/oD8jN3h3jNR/zJog==,2023-01-14,APAC,Customer Success,True,15
b85g/xLxpBpMH/joxym4fA==,2023-02-25,USA,Main App,False,10
SwICNeT+jBpj2V36pajWyA==,2023-05-15,USA,Marketing Automation,False,15
5I4RPAE83iABLEYVZ/6dow==,2022-11-14,EMEA,Main App,True,10
VjREucKD7JnMHj27uW82BA==,2022-10-07,APAC,Customer Success,False,10
QW4xnYrF+v3jFRmqINx73Q==,2023-03-16,USA,Customer Success,False,10
7HTa/PoR9zq2hwfi3HvqPg==,2022-06-28,APAC,Marketing Automation,True,20
R7ILg4hyxjTW/sCzv+vtvg==,2022-09-20,USA,Publishing,False,15
5PqMuPZX7+dW0wx+jT5ylw==,2023-02-11,EMEA,Customer Success,False,10
E1iLHslhcD2JtVzV2BncKw==,2022-11-18,APAC,Customer Success,False,10
6B6SJtvmg1Ejb5xDDCL/PA==,2023-02-07,EMEA,Publishing,True,10
acWLb5ssmpi5c26FqY7WVQ==,2022-09-21,USA,Customer Success,False,10
H2XSbYqkymJHhITMvPRxmg==,2022-10-11,USA,Main App,True,10
/UOS2yHRXAEN0woe6BjE5Q==,2023-02-14,APAC,Main App,False,10
dxSUxiO9iJlwe0ZSQRcuCg==,2023-01-21,USA,Main App,False,10
34knH2FWzFdnsi3yGIHx2A==,2023-03-20,APAC,Customer Success,True,10
bDYWRMObhl3Rc+pW/1npBA==,2022-08-28,APAC,Customer Success,False,10
+FPW7LQFsLkGf6COYy0m1Q==,2023-03-18,USA,Marketing Automation,False,15
dRJ5AWO7kbUZ4czp0PIirQ==,2022-07-15,USA,Publishing,True,10
n7bE85rtZ1pzsUvGriZnTg==,2022-08-13,USA,Main App,True,10
yn55Jiv+aclg7zYw3rbNLQ==,2023-04-21,USA,Main App,False,10
oPdGF8LBpsE0XoJzltQunw==,2023-05-09,EMEA,Marketing Automation,False,15
HZqx1XVZ1mb7lM9T61x+DA==,2023-03-07,USA,Marketing Automation,False,10
aih8Ymx6R9osquHpw5JHxw==,2023-01-04,APAC,Customer Success,False,10
W+uzKg7kXM/MyWBnKO5CJQ==,2023-05-30,EMEA,Marketing Automation,True,10
mXfxS5lkUJkBGhjmmXImHw==,2022-07-09,EMEA,Publishing,False,10
bZDMuXKM3RFajmZa/yIpsw==,2022-11-13,USA,Main App,False,10
u7lf/9Q7DhGnYec4Bah+sw==,2023-01-28,APAC,Customer Success,False,10
CWX9q3DXfKlEqoVPtR3iYQ==,2022-12-01,APAC,Customer Success,True,15
jafvS5P164Z1A4NQDW4Mtw==,2023-05-25,USA,Main App,False,10
1tWfi6xpNe4hMT2v0f8/7A==,2022-09-04,APAC,Customer Success,False,10
Wqz1x2zROUlPwpUnW3ZVGg==,2023-05-20,APAC,Customer Success,False,10
wLrCf9mPHE8ZZsk1w+L/XA==,2023-05-10,APAC,Customer Success,False,15
wmQyoSn+ttR5lsUkYhYs5w==,2023-01-17,APAC,Main App,True,10
MuyhswJmBDpI4CZlTD8eGQ==,2023-01-29,APAC,Customer Success,False,10
CgB5B1ktvU5HaAR3tX4sDA==,2022-12-21,APAC,Customer Success,False,10
5fGaUgWk82R8c6U6A5d9pg==,2023-03-20,USA,Marketing Automation,False,10
8fftfeQb8LDoEA/OyzVhHg==,2023-04-09,USA,Customer Success,False,10
+j6lgtJVLU1mCISiyTSvwA==,2022-10-29,APAC,Main App,True,10
D0gi3CCBJRlQMTNsbh772g==,2023-01-18,EMEA,Main App,False,10
bBOj8UKjraXzMIPrGBdCrQ==,2022-10-29,USA,Marketing Automation,False,15
RsmjZqhi61Kd7U5ihaXhDw==,2022-11-26,USA,Marketing Automation,False,15
0holrC7m0vZZdpQAhniC6A==,2023-01-12,APAC,Customer Success,True,10
25eAG3e/ZYPxfAf2/JU9OA==,2023-02-13,USA,Main App,True,10
zSnVUJ+462GNS6k53MhfVQ==,2022-12-18,USA,Main App,True,10
00R3Y22fc0qcCaJA266wcg==,2023-05-07,EMEA,Customer Success,False,10
wjbekBTDe4/y+6u+9f/xow==,2023-03-15,APAC,Customer Success,False,10
w/UVHRCxgf0J2ypmHBCQ4g==,2023-05-24,APAC,Customer Success,False,10
ETlfATIhDFn2GBoHEXR97g==,2022-08-25,USA,Main App,True,10
hi1ErLiMLDP0HWvMqLKv6g==,2023-03-22,USA,Marketing Automation,False,10
nsugkg6YQzxR9F0XxuJIcQ==,2023-05-22,EMEA,Publishing,False,10
fuL+cD0zV6Gn4ypTYmXUgw==,2022-11-28,USA,Marketing Automation,False,10
cdui8V2dQei6b6qbmFjjiQ==,2023-03-06,USA,Customer Success,True,10
AZ5WZSXkiJbxFmwepnrDeg==,2022-12-14,USA,Marketing Automation,False,10
N4lZ8Q8j/Qgmb6GyEXiPnQ==,2022-09-07,APAC,Customer Success,False,15
xZQywr0wwIlc3kFqQnaXTg==,2023-04-29,USA,Main App,False,10
H8IamjiYkmj/h5H5DC/0jg==,2023-04-14,USA,Main App,False,10
CqY47S2rTFiCunU2CERw7g==,2023-04-22,EMEA,Marketing Automation,False,10
CN5zm85VC8qplKJzpmFIjg==,2022-10-07,APAC,Customer Success,False,10
jafvS5P164Z1A4NQDW4Mtw==,2022-07-02,USA,Marketing Automation,False,10
lx3SsUV7NOrv93tCexVp5A==,2022-09-05,USA,Main App,False,10
4SYAwMOwaBGI19hBFjA85Q==,2023-01-30,APAC,Customer Success,False,10
gFEPfAjoFxqn3Ny12/PAtA==,2023-05-06,APAC,Customer Success,False,10
fNc4x9raJu2OBcbtEloM7A==,2022-06-02,USA,Customer Success,False,10
otxAExuj0rtcGX/QNWYflQ==,2022-10-02,APAC,Customer Success,False,10
ceMTxjebKmk31Ne02lPhkw==,2022-07-19,USA,Main App,False,10
qN2lTJ4Jaxj1hDOExnkgog==,2023-03-21,USA,Main App,False,10
3rCdNEPkh3vwmYB0BVadEw==,2022-10-25,USA,Main App,True,10
l4IN82YA9CYbbXT364Cwgw==,2023-03-03,EMEA,Main App,False,10
dIxay4Ct2AimJ2Wo+Dt5bg==,2023-02-07,APAC,Main App,False,10
l/xNwa0deBW/QHR7j4LODA==,2022-12-01,APAC,Customer Success,True,10
oUNmBO6ix8h2d1uuuPiP5A==,2023-04-13,EMEA,Publishing,False,10
ZUFiPZ6XcP4dvkYix0LSBQ==,2022-10-05,EMEA,Publishing,False,10
xzF0bAufWLRtKWh0C6ECCg==,2023-03-28,USA,Marketing Automation,True,10
BKqTOIkiaHnyDBV6SclPTg==,2022-12-25,APAC,Customer Success,False,10
Y+cwxzmu3FT+zrdGYwMq2g==,2023-04-23,APAC,Main App,False,10
Un1/H6r21erNyc5CnoFJiw==,2023-03-17,USA,Customer Success,True,10
BzOkgg74CQDz4zat7SjJ/A==,2023-03-14,EMEA,Main App,False,10
SBrvSJCC/2ecOw/O8U6NdQ==,2022-11-08,EMEA,Customer Success,True,10
gTTdvmgZjO1OACaFmlRL/Q==,2023-05-14,APAC,Customer Success,False,10
1gK4Vz1Y0yR8Wc+kWKUjQQ==,2022-10-26,USA,Main App,False,10
qaN2QjbMj5z+0pCe4Idv6Q==,2023-05-15,USA,Main App,True,10
bbd8k8WNqDCXt3CB9onMcw==,2022-09-12,EMEA,Marketing Automation,False,15
VzxrkGURuahRUx/43mjAFQ==,2022-08-10,USA,Customer Success,False,10
WjUfHoqFQY56gioc2NXS1w==,2023-04-07,USA,Main App,False,10
FbbhrtuL39vfmatF2ObVfA==,2022-12-17,USA,Marketing Automation,True,10
dgBa9WGkPfw5k5+itQIC9w==,2022-07-29,USA,Marketing Automation,False,10
Np8MbaAllrt9d2F+g1ZvJQ==,2022-12-18,USA,Publishing,False,10
RbppUzQGGToTdqUXJi+2eA==,2022-11-05,USA,Main App,True,10
GEfIUvfpnRpB/FMYljlTZA==,2023-02-24,APAC,Main App,False,10
fIQXyBZYqRZ2V0JtmDqqHA==,2022-07-26,USA,Main App,False,10
i/58OgkvFqUbVF52ZBJkZA==,2022-12-13,EMEA,Publishing,False,15
cO65tB/UvJkadFhtvQUYPg==,2022-09-26,USA,Main App,False,15
JBV4ilPNTtWevrqq146kyg==,2022-07-04,USA,Main App,True,10
4/aB8Bhhd4p3Ab/RjvDdFg==,2023-05-10,EMEA,Publishing,True,10
TV1PYXlofKH3DhGb7Y6SSA==,2022-06-21,USA,Main App,True,10
LbMnA7knjXxqCjTYUJQIQQ==,2023-03-17,EMEA,Main App,False,10
L+wA3BIaEKSpxf2uqmtJxQ==,2023-04-13,USA,Marketing Automation,True,10
l+eLBg6jI4WmBITR1XmY+Q==,2023-02-10,APAC,Customer Success,False,10
6We7zBO7mVbNxGEl/xPKVg==,2022-11-24,USA,Marketing Automation,True,15
jJEx8qyWYsJnczIryqS2Uw==,2022-12-01,APAC,Customer Success,False,10
G9053rs6jbKItKUhrUdLew==,2022-06-25,USA,Main App,False,10
hqOVN566d9aoqxqxC2VPMw==,2023-04-05,USA,Main App,True,10
Re0WtVSaiuBn90MFtMRCww==,2023-02-05,USA,Customer Success,False,10
epRK9kY8JMpgQ+SsdGYMPw==,2022-12-20,USA,Main App,True,10
Tp0U7sIK3/3pDodk5EdTFw==,2022-11-01,EMEA,Main App,False,10
eD0nFdbgWpLpSDEvzc6Rxw==,2023-01-09,APAC,Customer Success,False,10
wkpBM5lfYvsBMlF02adszA==,2023-03-01,APAC,Customer Success,True,15
ezKS72lCtvR/MvkS+YVBfg==,2022-06-24,USA,Marketing Automation,False,10
Lg1g8lfSnttJFpyRFFL5MQ==,2022-11-28,USA,Main App,False,10
Cdc4MuqnSxMUZahCydH/Vw==,2023-04-20,APAC,Main App,False,10
L0xRaHWkgBXEKjg1Gf/e+w==,2023-03-23,APAC,Customer Success,False,10
ILfgZ/X+SI4CdlWrUXmo8w==,2022-10-29,USA,Main App,False,10
An7gG7hfETivAjfokQv3Ww==,2022-07-05,USA,Publishing,False,10
jPyB2MkzHfa5HwHpNTiqIg==,2023-03-25,APAC,Main App,False,10
oQQmPjqm7DR+exPmp6xDhg==,2022-08-13,USA,Marketing Automation,False,10
6idha+fjqFDdsM0mFgoYEg==,2023-03-04,APAC,Customer Success,True,10
usWKMglu+SbsqtRhUor5ww==,2022-09-30,USA,Marketing Automation,False,10
WpoNXJy1ml44fnAr4baY0g==,2023-03-15,APAC,Customer Success,False,10
trYp7QkLLZHTgyxBSuawgQ==,2022-10-27,APAC,Customer Success,True,10
bjXHu1jv7MGG/RjOVY0HOA==,2022-11-24,USA,Main App,False,10
CPS7TtWW0CWoloyLys75lA==,2022-09-10,USA,Marketing Automation,False,10
Wz9l0Mh8BbWBxwU5WmjVQw==,2023-01-19,APAC,Customer Success,False,10
g5yNg2LL4MFRQn9ho/eIyQ==,2023-02-17,APAC,Customer Success,True,10
2uAtXZCGP/M+aQGt3TP0bQ==,2022-11-15,EMEA,Customer Success,False,10
VC6uAoDSUXHQLGO+MIaEEw==,2022-10-23,USA,Marketing Automation,True,15
t47ASAU3SOBtptB7CK2Bvg==,2023-03-12,EMEA,Marketing Automation,False,10
Lug+Yg90jslWgHEN6dc+Ng==,2022-08-08,USA,Main App,False,10
w+uDJ3BTOFQhDGrymyChsQ==,2023-03-13,APAC,Customer Success,True,10
LyzAeLEV4bMSX3XMM7ZrcA==,2022-07-24,EMEA,Main App,False,10
uJuEVn/uxyXfLsBEd3ujHw==,2023-03-10,APAC,Main App,False,10
Y6v+6aJ+aioFWkVejWzkBA==,2022-11-25,APAC,Customer Success,False,10
djMZgnFwSbGJuEiQfl4cBQ==,2023-02-14,APAC,Main App,True,15
wWUdB0EFuZRPb16W/uhcfA==,2023-04-20,APAC,Customer Success,True,10
9GvgUWh/3xo+kBYMk6RFXw==,2023-05-18,APAC,Customer Success,False,10
YlKxT4zjwNIghwChygDEng==,2023-04-27,EMEA,Main App,True,10
0EXuEaEqxBLI3oBsGHMUYw==,2023-04-19,EMEA,Publishing,True,10
5Z1zjTV+FsKddkInvpWoOg==,2022-12-21,USA,Marketing Automation,True,10
bBE6+rF+loNHphKtcgibrg==,2023-01-14,APAC,Main App,True,10
Sg+kiFcrmMpo3wn/HMPsww==,2022-11-26,EMEA,Publishing,False,10
mv0HORlWQN9q+iw6S7sdRg==,2022-09-27,APAC,Main App,False,10
wjWDL/+l9D+LVt/9gNMH5Q==,2022-09-09,USA,Customer Success,False,10
XpW3/1qnIdNBV8pm6GO+Gw==,2023-03-29,USA,Marketing Automation,False,10
ZbBoWIWcvN9vU0TcYLmGaQ==,2022-08-20,USA,Marketing Automation,True,10
Q58eyZ4NRrBc+6KS+5ymjg==,2022-08-09,EMEA,Main App,False,10
PKmcU1/YsNqus/Mh3ncwuw==,2023-03-12,APAC,Customer Success,False,10
ugQISVUvKuHbC/F8IYj78w==,2022-11-09,APAC,Customer Success,False,10
sMA27sPJTV3En+17qghPYg==,2023-01-22,EMEA,Customer Success,False,10
fJmNupxgAjFNEunsTkTGvw==,2022-10-09,USA,Marketing Automation,False,10
xZMY1f3dijkAd2lWkkI4Ow==,2023-02-02,USA,Publishing,True,10
UT3F1jxdRsNRwZ/2wnw/TA==,2023-03-22,EMEA,Main App,True,10
qYlD5I4D5hto8JLR7Jwnww==,2023-02-22,EMEA,Main App,False,10
TamEW7rhOwxDSDgAWZHDnQ==,2022-11-22,USA,Marketing Automation,False,10
qiWlBYZNZUR28CO6KLiUMA==,2022-09-08,USA,Main App,False,10
6A/SV8KxFVV/DjOSj8eZlQ==,2023-02-23,USA,Customer Success,False,15
/pzMmT74G9AZPmlf2KJxrw==,2023-05-09,EMEA,Publishing,True,10
4ox9IQ6LMHB8W/EB2FlqjA==,2023-05-24,APAC,Main App,False,10
2N0Si+le6D4O6ZsowZp2kA==,2023-05-30,APAC,Main App,True,15
C0FQUAQKpDs8AzvhhPKIbw==,2022-06-18,APAC,Customer Success,False,15
Yxgh+sL+reCLvM0EqIdBXg==,2022-06-03,USA,Main App,False,10
zepwFnN7dq44Ndnd05c7XA==,2023-03-23,USA,Customer Success,True,10
jKSOgyMP0Yzld1pVpvyYrg==,2022-08-22,USA,Marketing Automation,False,15
3TfpxDVNF0T+g4S60EOCBw==,2022-11-20,USA,Publishing,False,10
dGoajvb2oKZTpknB1fZXJg==,2022-12-23,USA,Customer Success,True,10
6HDmDqQBoh34Vc+bgXQQLQ==,2022-07-26,USA,Marketing Automation,True,15
VKivqI/zo/N/u0pEyMQHmA==,2022-06-30,USA,Marketing Automation,True,15
sUKeLK+ZRsrVHju491iIWw==,2022-07-03,APAC,Main App,False,10
gYlhffvx/Jm+cSYRiRkwcg==,2023-01-22,APAC,Customer Success,False,10
